,Dates,URL,News,Price Direction Up,Price Direction Constant,Price Direction Down,Asset Comparision,Past Information,Future Information,Price Sentiment,Topic,Macro_Group,Probabilities,Dominant_Macro_Group,Topic_Label
9275,12-12-2012,http://www.marketwatch.com/story/gold-settles-higher-but-off-the-days-highs-2012-12-12,"gold settles higher, but off the day's highs",1,0,0,0,1,0,positive,-1,-1,"[-3.828764574591496, -4.368765756817461, -2.0127164506366104, -3.4093014743121532, -4.157888384376567, -2.389517568231524, -4.443696334196513, -4.236391250570565, -4.705499390509588, -3.6365853476292425, -2.2592244756254143, -2.5035821574166772, -5.6707723492407895, -2.9610689837132798, -5.84321381270187, -3.288224276566615, -4.635998185167093, -4.820773255247711]",2,noise
9276,17-06-2002,http://www.marketwatch.com/story/gold-and-silver-stocks-fall-2002-06-17,gold and silver stocks fall,0,0,1,1,1,0,negative,1,3,"[-3.5326262509756305, -4.656093301213276, -2.179160659924776, -2.861050417998279, -1.5726077795326279, -2.186674739622895, -2.9746563975914118, -3.235270089066914, -4.515290458901312, -2.5103720736605464, -4.044902565243809, -1.7770286463758025, -5.092437184913171, -4.354532514412077, -5.626245464490292, -3.311519547387806, -3.478431250148275, -4.424847309070103]",4,Global Investment & Rate Impact
9277,30-03-2003,http://www.marketwatch.com/story/gold-up-more-than-2-to-3338033430-oz-in-sydney-2003-03-30,gold up more than $2 to $333.80/334.30 /oz. in sydney,1,0,0,0,1,0,positive,-1,-1,"[-7.10288053562976, -8.057133342879222, -5.73636488099793, -7.084178122653299, -7.687815991708125, -5.726325641846083, -7.714810592384979, -7.581910359255093, -7.944369414469241, -6.90990868536634, -7.80044516306221, -6.164196840555216, -7.818029828773853, -7.937758761002947, -8.487276771021467, -7.122840296812147, -7.545670413182812, -7.756130525308193]",5,noise
9278,13-09-2012,https://www.thehindubusinessline.com/markets/gold/gold-futures-up-at-rs-32328-on-global-cues/article23080318.ece,"Gold futures up at Rs 32,328 on global cues",1,0,0,0,1,0,positive,39,6,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12]",17,Economic Data & Gold Performance
9279,15-08-2016,http://www.marketwatch.com/story/bring-back-the-gold-standard-this-is-what-happened-the-last-time-the-world-tried-it-2016-08-10,Adopt a gold-backed dollar? This is what happened the last time we tried,0,0,0,1,1,0,none,-1,-1,"[-3.9501701713780286, -5.136214993111245, -2.786528742289454, -3.1081751119498695, -3.6362559929374454, -2.2956678059640434, -4.038079618750126, -3.0192701051942024, -5.192618482923601, -3.3085443106273233, -3.972471225785969, -1.1360526573725473, -5.757623216298205, -4.652558730040241, -6.087139040678117, -3.1399704996000493, -4.390736137765721, -4.8626867415217125]",11,noise
9280,08-05-2017,http://www.marketwatch.com/story/gold-prices-bounce-after-notching-worst-week-of-the-year-2017-05-08,Gold tallies a modest gain after worst week of 2017,1,0,0,0,1,0,positive,4,3,"[-3.8659834729871125, -4.075875284360999, -0.9071357201629703, -3.276626185135929, -4.147927582323996, -2.4518271644793734, -4.470334796395605, -4.363039653897581, -4.316583209391647, -3.631807841219363, -3.1574614811336135, -2.5883792056610604, -5.511413339156924, -3.563994036927903, -5.770347889146759, -3.4730070128702226, -4.641541260355238, -4.85286707004272]",2,Global Investment & Rate Impact
9281,07-05-2013,https://www.moneycontrol.com/news/business/markets/-1730689.html,retail gold buying soars in april after sharp selloff,1,0,0,0,1,0,positive,2,3,"[-3.5756968688835093, -4.690684976747281, -2.27509746018074, -3.057506816319679, -3.139789961126645, -2.2465510001264337, -3.6592855391173766, -3.2313020823880763, -4.635396590336444, -2.6387883162927297, -3.698959463421877, -0.9755646699842014, -5.3468798336753265, -4.0944458398076575, -5.73001829804874, -3.2750315187924532, -3.860222914420937, -4.498490566156247]",11,Global Investment & Rate Impact
9282,27-04-2015,http://www.marketwatch.com/story/gold-gains-ground-as-traders-await-fed-meeting-2015-04-27,"gold futures top $1,200 to settle at a two-week high",1,0,0,0,1,0,positive,8,3,"[-4.316036103157941, -4.896971156854403, -2.668912986876262, -4.106861119055084, -4.862527315772186, -2.9130246020640955, -5.044725378821857, -4.873654076949928, -5.15203281712267, -4.281187337340457, -3.697736371365745, -3.109452641505309, -6.001049186473082, -0.5518224857320531, -6.07580003284169, -3.8677588232500875, -5.231052044403014, -5.277424200328862]",13,Global Investment & Rate Impact
9283,11-01-2012,http://www.marketwatch.com/story/goldman-gold-should-jump-this-year-2012-01-11,goldman: gold should jump this year,1,0,0,0,1,0,positive,1,3,"[-3.536446753720295, -4.574482042626397, -2.109019239557607, -2.7965043561169907, -1.6150062162685135, -2.1319385484519415, -3.0962199696401504, -3.2915958880351317, -4.380492098071932, -2.417852679932161, -4.039263417448679, -1.890236097418382, -4.99921701797501, -4.351014850245242, -5.57840848354258, -3.3092731297080187, -3.324165738126787, -4.419383411135627]",4,Global Investment & Rate Impact
9284,28-04-2017,https://www.moneycontrol.com/news/business/stocks/gold-to-trade-in-28649-28877-achiievers-equities-2267443.html,gold to trade in 28649-28877: achiievers equities,0,1,0,0,0,1,neutral,-1,-1,"[-4.268487830106712, -5.079805250440666, -2.776028802761071, -3.9870772166368633, -4.520787454304773, -2.9494995759537295, -4.662413955894593, -4.74247227110833, -4.661484665817772, -3.942909716289083, -4.974245944446599, -3.0450575495574035, -4.896033678798585, -5.085897540786465, -5.980255879515546, -4.312773903938926, -4.361109809104675, -5.028944717964763]",2,noise
9285,11-06-2014,"http://www.investing.com/news/commodities-news/gold-posts-slight-gains-ahead-of-u.s.-retail-sales,-jobless-claims-data-289162","gold posts slight gains ahead of u.s. retail sales, jobless claims data",1,0,0,0,1,0,positive,20,6,"[-4.143845317722444, -5.083335284217154, -3.072713463502071, -3.3465344997100637, -4.465270696291985, -0.3534757352277658, -4.781706604475915, -4.313478074887478, -5.251683173805656, -4.046425221268558, -4.204374382817457, -2.8784762405324225, -5.812040508348185, -4.946109086951941, -6.033763644772801, -3.542991006947721, -4.922880601308837, -5.050084875244327]",5,Economic Data & Gold Performance
9286,21-01-2015,https://www.thehindubusinessline.com/markets/gold/gold-futures-rise-to-rs-28277-per-10-gm/article6807958.ece,"Gold futures rise to Rs 28,277 per 10 gm",1,0,0,0,1,0,positive,-1,-1,"[-8.895698508902505, -9.953244575501586, -7.658319786383783, -9.12796499918731, -9.795355007632043, -7.890420677091232, -9.80851787977519, -9.78635568300592, -9.947612879399736, -9.093653672073728, -9.848705425033788, -8.170372901016737, -9.831954477316717, -9.902081521584357, -10.280189749896094, -9.134068248162368, -9.714099635338988, -9.497917463835059]",2,noise
9287,21-10-2013,https://economictimes.indiatimes.com/markets/commodities/gold-silver-surge-on-domestic-demand-firm-global-cues/articleshow/24484658.cms,"gold, silver surge on domestic demand, firm global cues",1,0,0,1,1,0,positive,2,3,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",11,Global Investment & Rate Impact
9288,22-11-2013,https://www.moneycontrol.com/news/business/markets/gold-set-for-biggest-weekly-loss2-mthstimulus-fears-1569295.html,gold set for biggest weekly loss in 2-mth on stimulus fears,0,0,1,0,1,0,negative,4,3,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Global Investment & Rate Impact
9289,03-12-2013,https://www.thehindubusinessline.com/markets/gold/gold-futures-fall-to-rs-28739-per-10-gm/article20695295.ece1,"Gold futures fall to Rs 28,739 per 10 gm",0,0,1,0,1,0,negative,-1,-1,"[-8.896043895924056, -9.952930335867539, -7.658033615659951, -9.12794428166662, -9.79541850386816, -7.8904853609973475, -9.80860388107275, -9.786595657749775, -9.947250476911515, -9.093810156501897, -9.848784296445931, -8.170412803416845, -9.831712700380969, -9.901990039081184, -10.280107982268742, -9.134166028964966, -9.71426108755073, -9.498496551313002]",2,noise
9290,15-08-2012,http://www.marketwatch.com/story/gold-closes-higher-ends-two-day-losing-streak-2012-08-15,"gold closes higher, ends two-day losing streak",1,0,0,0,1,0,positive,4,3,"[-3.6872958326465786, -3.8877127130447446, -1.876851489456621, -3.326441129682005, -4.071026373937232, -2.293008635618776, -4.4074766971736405, -4.333800268912285, -4.387065166403345, -3.6473096323277256, -3.184415447372392, -2.398861148825287, -5.4454252847224165, -3.530995290598334, -5.686433878749388, -3.208510580849246, -4.609169947630735, -4.717650570553693]",2,Global Investment & Rate Impact
9291,02-04-2012,https://www.moneycontrol.com/news/business/stocks/-2004265.html,"gold, silver to trade higher on weakness in us dollar index",1,0,0,1,0,1,positive,15,12,"[-3.9311877652136604, -5.1590190117546, -2.8379022077639715, -3.2768110976180513, -3.9267430346749057, -2.258418151460546, -4.266158464217822, -3.289292975295922, -5.246488667418749, -3.511191799362964, -3.8393882854795556, -0.7001780003963037, -5.799209274626257, -4.657509433033355, -6.071232361402533, -3.1024667281506817, -4.571915913760165, -4.858906450787893]",11,Global Cues and Gold Stability
9292,27-08-2003,http://www.marketwatch.com/story/nymex-gold-rallies-2-to-end-back-above-370-level-2003-08-27,nymex gold rallies back above $370,1,0,0,0,1,0,positive,21,3,"[-3.414425052911693, -4.161622027662641, -1.847900200341559, -3.4095907533826764, -4.137810070852839, -2.1103039356371105, -4.1789942127889, -4.010961101652241, -4.247644934431217, -3.405985618570971, -3.878495562008506, -2.476019381822814, -4.632376822652495, -3.866165540432635, -4.324931402933046, -3.268497676108109, -4.2018520860711766, -4.147180118861451]",2,Global Investment & Rate Impact
9293,15-06-2017,http://www.marketwatch.com/story/gold-holds-sharp-losses-after-data-including-jobless-claims-philly-fed-2017-06-15,"Gold holds sharp losses after data, including jobless claims, Philly Fed",0,0,1,0,1,0,negative,16,3,"[-3.8946820056777565, -4.7907747455585525, -2.822273912683639, -2.7216629678689253, -4.137372718940489, -1.282437212614307, -4.549589917081818, -4.195190732634264, -5.029075865252285, -3.843635419492644, -3.9625404218267595, -2.621445036211874, -5.69278280623425, -4.674021957850968, -5.945651491073201, -3.3871133707377807, -4.741970112905659, -4.8715582203065635]",5,Global Investment & Rate Impact
9294,01-03-2012,https://www.moneycontrol.com/news/business/markets/-1849611.html,gold prices decline today,0,0,1,0,1,0,negative,38,12,"[-3.266290803226591, -4.849760660018759, -1.5619480282840972, -3.298971674613785, -3.908194729726827, -2.321502783639775, -4.346060192433955, -4.109119280732851, -5.059688447875568, -3.615935826018155, -4.077386570136827, -2.1070853066003257, -5.726753170992486, -4.452717975034327, -6.053818583905057, -3.3973643336408332, -4.445705771655224, -4.434793648424556]",2,Global Cues and Gold Stability
9295,03-11-2014,https://www.thehindubusinessline.com/markets/commodities/Gold-futures-fall-to-Rs-26029-on-global-cues/article20901435.ece,"Gold futures fall to Rs 26,029 on global cues",0,0,1,0,1,0,negative,-1,-1,"[-6.977718188130853, -7.703565718023697, -5.494519473138905, -6.966667929260167, -7.746862032813308, -5.882321057473057, -7.831002939414048, -7.794660513657488, -7.643060882888167, -7.07667402138809, -7.6858698007009885, -6.093680392884442, -8.179018956152722, -7.6678560641254245, -8.712126272360035, -7.098081652272505, -7.75707437388332, -7.723968353389748]",2,noise
9296,0200-09-20,http://www.marketwatch.com/story/spot-gold-quoted-at-40440-down-50c-from-new-york-2004-09-20,"spot gold quoted at $404.40, down 50c from new york",0,0,1,0,1,0,negative,-1,-1,"[-3.941387177763342, -4.678486537284566, -2.354257185534174, -3.7948462175444715, -4.417026296911322, -2.593299738147673, -4.430208245739108, -4.46533512915665, -4.4856661486111165, -3.738643733567556, -4.54847169754482, -2.9107571450762033, -4.385101037601507, -4.593220154965202, -5.0278004153943945, -3.9124439464928087, -4.415553311775479, -4.652785287694998]",2,noise
9297,08-08-2016,http://www.marketwatch.com/story/dec-gold-settles-at-134130oz-down-310-or-02-2016-08-08,"Dec. gold settles at $1,341.30/oz, down $3.10, or 0.2%",0,0,1,0,1,0,negative,22,12,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Global Cues and Gold Stability
9298,27-02-2006,http://www.marketwatch.com/story/amex-gold-bugs-index-falls-36-to-close-at-30927-2006-02-27,amex gold bugs index falls 3.6% to close at 309.27,0,0,1,0,1,0,negative,-1,-1,"[-9.051352253351318, -10.009917450880764, -7.734392635349193, -9.09428387145936, -9.736810661806125, -7.762797749804676, -9.707835168316599, -9.559988026212363, -10.03170208517718, -8.956051587844739, -9.690300138141268, -8.166559540574175, -9.931275542386558, -9.849789724083786, -9.767411502255284, -8.971213715436258, -9.717467920134178, -9.7031812506027]",2,noise
9299,30-09-2016,http://www.marketwatch.com/story/gold-futures-lose-more-ground-ahead-of-the-comex-settlement-2016-09-30,Gold futures lose more ground ahead of the Comex settlement,0,0,1,0,1,0,negative,27,6,"[-27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",1,Economic Data & Gold Performance
9300,01-06-2017,http://www.marketwatch.com/story/august-gold-down-08-at-126540oz-2017-06-01,"August gold down 0.8% at $1,265.40/oz.",0,0,1,0,1,0,negative,36,5,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Time Sensitive Prediction
9301,18-11-2011,https://www.moneycontrol.com/news/business/markets/-1351501.html,Gold prices trading lower in major metros in India,0,0,1,0,1,0,negative,11,2,"[-3.946015952607149, -5.049250564261785, -1.6395424075090976, -3.6880793656680964, -3.771958655652419, -2.1051524242761515, -3.855754406652653, -4.050606940559661, -4.808741325158181, -3.2289402717460245, -4.613425672069483, -2.700933863150436, -4.994832238205143, -4.791506383174575, -5.710053890915387, -3.9314878823407877, -3.5775279652922602, -4.703557378255533]",2,Market Rates & Gold Demand
9302,12-11-2018,https://www.moneycontrol.com/news/business/commodities/gold-prices-steady-but-under-pressure-from-firmer-dollar-3148851.html,Gold prices steady but under pressure from firmer dollar,0,1,0,1,1,0,neutral,15,12,"[-3.6080786348713407, -4.726314098976985, -2.509677273606488, -3.031677916416677, -3.8345455390614944, -1.66258143588347, -4.147513097985589, -3.32247585407635, -4.88139363624267, -3.330778358356264, -2.94603722344915, -1.4185476492688291, -5.4691805058653955, -4.218205900850568, -5.657484248672532, -2.6444535060086185, -4.368810443945997, -4.541706582891689]",11,Global Cues and Gold Stability
