,Dates,URL,News,Price Direction Up,Price Direction Constant,Price Direction Down,Asset Comparision,Past Information,Future Information,Price Sentiment,Topic,Macro_Group,Probabilities,Dominant_Macro_Group,Macro_Group_Label
8520,09-12-2016,http://www.marketwatch.com/story/stillwaters-stock-soars-in-active-trade-after-buyout-deal-with-sibanye-gold-2016-12-09,Stillwater's stock soars in active trade after buyout deal with Sibanye Gold,0,0,0,0,1,0,none,0,5,"[-2.416137237590172, -3.185869801334803, -1.388436800214533, -3.1839435237481015, -3.935455064102872, -3.5280004256769835, -3.2987492615560488, -4.427424384864587, -4.262482006710771, -3.628345716870472, -4.211895866277899, -2.5236605498544793, -5.642422755355838, -3.9153574274300817, -3.272109025842174, -3.9911264938870663, -5.507202775461843, -3.112399268410678, -5.932853162965374, -5.785411676894551]",2,Gold Price Fluctuations and Market Factors
8521,19-08-2016,http://www.marketwatch.com/story/dec-gold-settles-at-134620oz-for-the-session-down-11-or-08-2016-08-19,"Dec. gold settles at $1,346.20/oz for the session, down $11, or 0.8%",0,0,1,0,1,0,negative,-1,-1,"[-3.392148725395922, -4.260836929246564, -3.4691914836266626, -3.5792303943726664, -4.280145789893452, -3.9140625270291505, -3.408833032613833, -4.787370890833978, -3.8505592439441156, -4.700785112003779, -4.502980793994157, -2.564557430379945, -5.919911569517595, -5.015009076554165, -3.687918949600648, -4.415789956425112, -5.733127920187294, -4.066913244338476, -5.893197224801849, -6.074551381901787]",11,"Gold Market: Trends, Fluctuations, and Outlook"
8522,04-08-2017,http://www.marketwatch.com/story/december-gold-down-04-at-1267oz-2017-08-04,"December gold down 0.4% at $1,267/oz.",0,0,1,0,1,0,negative,28,3,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",4,Fluctuations and Trends in Gold Prices
8523,13-01-2017,http://www.marketwatch.com/story/gold-extends-early-modest-losses-after-economic-data-off-230-or-02-at-119760oz-2017-01-13,"Gold extends early, modest losses after economic data, off $2.30, or 0.2%, at $1,197.60/oz.",0,0,1,0,1,0,negative,13,7,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",15,**Gold Price Fluctuations & Fed Influence**
8524,15-06-2017,http://www.marketwatch.com/story/gold-settles-at-three-week-low-as-fed-interest-rate-hike-lifts-the-dollar-2017-06-15,Gold settles at three-week low as Fed interest-rate hike lifts the dollar,0,0,1,1,1,0,negative,-1,-1,"[-3.3022229636491045, -4.572654595900963, -3.804313356286912, -3.34675376974111, -4.732847101336815, -3.7779989172841937, -4.130717919835815, -5.374466038891779, -4.298491082684186, -4.860437020158437, -4.557738781366072, -3.0345982749156666, -6.33106307008612, -5.383475719450818, -2.7339419867209793, -4.55218333608681, -6.163970471814291, -4.070564443261457, -6.636038820454224, -6.414645197200726]",14,"Gold Market: Trends, Fluctuations, and Outlook"
8525,26-07-2018,https://www.metalsdaily.com/link/281576/gold-steady-as-dollar-eases-after-us-eu-trade-talks.htm,gold steady as dollar eases after u.s.-eu trade talks,0,1,0,1,1,0,neutral,11,19,"[-1.3779974138622628, -3.5331735388377647, -2.724167019030438, -2.495246176341308, -3.710093580435599, -3.541247769226618, -3.2524756339886314, -4.31053182552962, -4.14321827973135, -3.694447340939405, -3.814865886411114, -2.2248016152348162, -5.363135310278885, -4.282582550696307, -2.5769886017926558, -3.4139043012388437, -5.2816372528313, -2.7304961811977075, -5.820070126119683, -5.515946674622752]",0,Gold Price Inversely Tracks Dollar.
8526,28-10-2018,https://www.moneycontrol.com/news/business/commodities/gold-investment-demand-returns-but-rising-dollar-is-a-major-hurdle-3094881.html,"Gold investment demand returns, but rising dollar is a major hurdle",0,0,0,1,1,0,none,-1,-1,"[-3.168840342315831, -4.353479477758645, -3.506375089747399, -4.462548519225411, -5.2357346092514785, -4.793527025296827, -4.7128802327258255, -5.75791536576094, -5.664472615093735, -4.787903809002427, -5.5149865602456885, -3.869415335176932, -7.002143440793299, -5.0152833110243495, -4.631799935455046, -5.130361983848971, -6.867629444829477, -3.722342857192866, -7.382395385423386, -7.195625314710516]",0,"Gold Market: Trends, Fluctuations, and Outlook"
8527,12-02-2004,http://www.marketwatch.com/story/gold-futures-end-the-session-above-414,gold futures end the session above $414,0,0,0,0,1,0,none,20,12,"[-2.8220716701038637, -4.109496856141965, -2.99666344558808, -3.1832708094888886, -3.635558993484434, -3.863909471290271, -3.3437114418493064, -4.471158527007129, -4.195576977378732, -3.790261600473026, -0.9613214742448086, -2.8085125898568934, -5.431825467024216, -4.831003189244528, -2.527153631114498, -4.011900218356048, -5.676113380928157, -2.670674606629732, -6.00584832114924, -5.71688463525144]",10,Gold Market Price Fluctuations and News
8528,11-08-2005,http://www.marketwatch.com/story/dec-gold-climbs-to-a-7-week-high-above-448oz-2005-08-11,dec gold climbs to a 7-week high above $448/oz,1,0,0,0,1,0,positive,2,5,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",14,Gold Price Fluctuations and Market Factors
8529,07-12-2005,http://www.marketwatch.com/story/gold-etfs-up-in-early-action-2005-12-07,gold etfs up in early action,1,0,0,0,1,0,positive,36,6,"[-27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",1,Gold Market Trends and ETFs
8530,06-03-2013,https://www.thehindubusinessline.com/markets/gold/gold-eases-on-investment-selling/article23089948.ece,Gold eases on investment selling,1,0,0,0,1,0,positive,0,5,"[-2.171016697753088, -3.0238711497628232, -1.2108148120976556, -2.8997249324390735, -3.6114317091117827, -3.2870205305699587, -2.9432800229357556, -4.06872175980524, -3.9609186971779686, -3.4964863183606254, -3.9561340791048574, -2.203198763115027, -5.297416910216278, -3.7469717060487473, -3.068932089437663, -3.596976881271377, -5.137035164775311, -2.907617499987577, -5.544097244208078, -5.434035431828908]",2,Gold Price Fluctuations and Market Factors
8531,15-03-2017,http://www.marketwatch.com/story/prices-for-gold-climb-oil-gains-more-ground-after-feds-interest-rate-decision-2017-03-15,"Prices for gold climb, oil gains more ground after Fed's interest-rate decision",1,0,0,1,1,0,positive,16,8,"[-1.8225526094271585, -4.018833145872383, -3.3168978126648856, -0.877094674055433, -4.057389434864791, -4.072646718571196, -3.655672146420335, -4.675362998448268, -4.714964339859958, -4.369039760118394, -4.45262349707365, -2.7805866568816535, -5.607254787558648, -4.796410973767244, -3.4671454755603928, -4.046618361309646, -5.492700356424208, -3.399459941622108, -6.156415510428924, -5.842463924757567]",3,Gold Price Fluctuations & Fed Influence
8532,09-08-2016,http://www.marketwatch.com/story/gold-and-silver-futures-trading-coming-to-london-exchange-in-early-2017-2016-08-09,Gold and silver futures trading coming to London exchange in early 2017,0,0,0,1,0,1,none,17,7,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",4,**Gold Price Fluctuations & Fed Influence**
8533,28-09-2011,https://economictimes.indiatimes.com/markets/commodities/gold-silver-decline-on-profit-selling/articleshow/10159792.cms,"gold, silver decline on profit-selling",0,0,1,1,1,0,negative,0,5,"[-27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",2,Gold Price Fluctuations and Market Factors
8534,05-08-2015,http://www.marketwatch.com/story/december-gold-sheds-510-or-05-to-settle-at-108560-an-ounce-2015-08-05,"december gold sheds $5.10, or 0.5%, to settle at $1,085.60 an ounce",1,0,0,0,1,0,positive,33,15,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12]",19,Gold Price Fluctuations in News
8535,21-05-2003,http://www.marketwatch.com/story/gold-prices-climbs-for-a-sixth-day-2003-05-21,gold prices climbs for a sixth day,1,0,0,0,1,0,positive,2,5,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",14,Gold Price Fluctuations and Market Factors
8536,16-03-2017,http://www.marketwatch.com/story/gold-rallies-as-dollar-slides-on-feds-dovish-hike-2017-03-16,Gold rallies to highest finish in two weeks,1,0,0,0,1,0,positive,-1,-1,"[-3.5748400468387738, -4.5601540591547955, -3.831640732319801, -3.568377402281523, -4.736389770961529, -2.8493242504659317, -3.920514057471577, -5.33147899159195, -3.21785032906317, -4.9123668876799345, -4.6056468804394015, -2.5969920977150247, -6.313599678661982, -5.370017327162473, -3.3611485435213715, -4.673813858464962, -6.145345958398629, -4.216999360516899, -6.4714816351465805, -6.402271203601792]",11,"Gold Market: Trends, Fluctuations, and Outlook"
8537,02-09-2013,https://www.thehindubusinessline.com/markets/gold/gold-falls-on-heavy-selling-silver-spurts-on-fresh-demand/article23100267.ece,Gold falls on heavy selling; silver spurts on fresh demand,0,0,1,1,1,0,negative,0,5,"[-2.2406472019781076, -2.9308322283693684, -1.104619624469979, -2.964316646459446, -3.6636433442769714, -3.307570745567727, -2.9928716942430107, -4.098280390564505, -4.0880163452898275, -3.5298067529576023, -4.069417610083497, -2.276951990434691, -5.3436237660255035, -3.6183190658587767, -3.1884459165408527, -3.75980549769147, -5.18034530085504, -2.9373666056673113, -5.6004997307337945, -5.493766998823314]",2,Gold Price Fluctuations and Market Factors
8538,12-12-2017,https://www.thehindubusinessline.com/markets/gold/gold-futures-fall-to-rs-28178-on-weak-global-cues/article9990352.ece,"Gold futures fall to Rs 28,178 on weak global cues",0,0,1,0,1,0,negative,17,7,"[-2.449299815229215, -3.5729308054978155, -2.3771820705967923, -3.167888588212251, -2.058220537296539, -3.6685088567964264, -2.3944457360992355, -3.127674864004367, -4.310511761615117, -3.4777825060187486, -3.724454817753012, -2.592008874829542, -4.9852295940756735, -4.121991501888338, -3.318055175922555, -3.8558442865727516, -5.343542610378873, -2.9355902269863794, -5.636347668832546, -5.283018328479866]",4,**Gold Price Fluctuations & Fed Influence**
8539,29-08-2011,https://www.thehindubusinessline.com/markets/commodities/gold-futures-succumbs-to-profit-taking/article20328763.ece1,Gold futures succumbs to profit-taking,0,0,0,0,1,0,none,45,1,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",6,**Gold Price Fluctuations and Trends**
8540,07-10-2016,https://www.thehindubusinessline.com/markets/gold/gold-surges-rs-80-in-futures-trade-on-global-cues/article9196902.ece,Gold surges Rs 80 in futures trade on global cues,1,0,0,0,1,0,positive,-1,-1,"[-2.303383364745098, -3.266151241851867, -2.2318939456088125, -2.8800208984909133, -3.1946031238328088, -3.3717088732630285, -2.5944967572901625, -3.6249026247764737, -4.072177684772408, -3.1972303475784396, -3.6764614725535476, -2.360389825102657, -5.29004844845821, -3.782363466625895, -3.0964757839087746, -3.809008128298284, -5.427221431329656, -2.89061279100748, -5.708496857795767, -5.419289261132956]",2,"Gold Market: Trends, Fluctuations, and Outlook"
8541,04-01-2007,http://www.marketwatch.com/story/feb-gold-down-180-at-628oz-in-afternoon-trading-2007-01-04,feb. gold down $1.80 at $628/oz in afternoon trading,0,0,1,0,1,0,negative,7,17,"[-27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, 1.000088900581841e-12, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547, -27.631021115928547]",11,**Gold Price Fluctuations and Trends**
8542,28-09-2010,http://www.marketwatch.com/story/gold-ends-at-130830-a-fresh-record-2010-09-28,"gold ends at $1,308.30, a fresh record",0,0,0,0,1,0,none,-1,-1,"[-3.4514170875001517, -4.38381707838603, -3.6780347571899763, -3.5343441534022553, -4.654045371704501, -3.12653571537441, -3.8678735592789315, -5.232057642745165, -3.6826526822623094, -4.790090673683256, -4.602927348456986, -2.586176798483991, -6.248147232227228, -5.205270492175968, -3.0522486900728376, -4.608828960260591, -6.043296043400393, -4.104610236849372, -6.400393463513308, -6.329153583126171]",11,"Gold Market: Trends, Fluctuations, and Outlook"
8543,08-12-2006,http://www.marketwatch.com/story/gold-futures-ends-the-week-3-lower-2006-12-08,gold futures ends the week 3% lower,0,0,1,0,1,0,negative,5,20,"[-2.597010553072335, -3.7518212397634025, -2.803984092939977, -2.635295572555485, -3.3645838350900577, -3.275412095787332, -2.8196894344038226, -4.065529929357594, -3.4794425676001324, -3.7788166476605007, -2.568739914945185, -2.290214659752837, -4.865951254167187, -4.49032645321666, -1.280720727327131, -3.7404593453428285, -5.090591831202048, -2.9622269956676948, -5.368466853631571, -5.110182327123621]",14,Gold Futures: Price Fluctuations & Trends
8544,24-10-2016,http://www.marketwatch.com/story/gold-churns-after-weekly-gain-as-dollar-steadies-stocks-point-higher-2016-10-24,Gold settles lower as dollar taps 8-month high,0,0,1,1,1,0,negative,-1,-1,"[-2.448688872456576, -3.679086208894453, -2.872282586903671, -2.2054968954575904, -3.7633512230441903, -2.6550736620440394, -3.1193014396126797, -4.393950072168705, -3.1631544283994617, -3.942547306188393, -3.5723442555445706, -2.0094992208681712, -5.342231463191377, -4.4761632643695775, -2.0003422926437735, -3.664268311605831, -5.206078181144346, -3.1723078145324717, -5.632532916532852, -5.409231721588273]",14,"Gold Market: Trends, Fluctuations, and Outlook"
